x_centriod,y_centroid,tl_fid,year,bldg_typ,num_floors,RMV,dpt_100y,dpt_200y,dpt_250y,dpt_500y,dpt_1000y,dpt_2500y,dpt_5000y,dpt_10000y,MF_100y,MF_200y,MF_250y,MF_500y,MF_1000y,MF_2500y,MF_5000y,MF_10000y,v_100y,v_200y,v_250y,v_500y,v_1000y,v_2500y,v_5000y,v_10000y
428392.3354,5095149.164,567,0,0,0,400,0,0,0,0.9525,2.95406,4.82403,6.04669,6.83718,0,0,0,2.82041,39.53514,123.27976,211.99768,272.96298,0,0,0,1.59788,3.79332,5.29578,6.21349,6.74559
428890.4084,5095167.116,568,0,0,0,300552,0.28898,0.34358,0.61479,1.43111,3.31604,5.48321,6.84995,7.73343,0.20806,0.20821,0.41659,1.71706,12.35699,67.92619,103.13567,137.35042,0.10269,0.103,0.19952,0.62553,2.57934,3.89857,4.4635,4.92228
429458.4541,5095184.319,569,1955,1,1,195665,0,0,0,0.2507,2.06796,3.74334,5.33491,6.8358,0,0,0,0.95263,1.3282,13.87263,31.02046,52.37258,0,0,0,0.1639,1.09113,2.34831,3.04042,3.52398
428441.9447,5095140.118,570,0,0,0,137519,0,0.01623,0.14076,1.452,3.57879,6.12023,7.61264,8.4963,0,0.06498,0.50501,1.6568,20.41094,82.52335,130.94067,199.97841,0,0.00641,0.11852,1.32572,3.2324,4.49424,5.21111,5.86177
428305.7594,5095135.528,571,1980,1,1,748863,0.04993,0.04983,0.191,1.76683,4.118,6.04346,7.13539,8.08614,0.07752,0.07755,0.15151,3.76596,40.11951,121.20387,192.14087,277.93875,0.0385,0.03856,0.0873,1.51385,3.21729,4.55792,5.32373,5.9165
429384.8677,5095143.19,572,1924,1,1,186439,0,0,0,0.01628,1.43828,3.09569,4.6784,6.18763,0,0,0,0.00679,1,15.97242,37.86998,63.77764,0,0,0,0.00875,0.92537,2.53296,3.30897,3.85041
429454.925,5095150.94,573,1944,1,1,143303,0,0,0,0.19312,1.96185,3.637,5.23765,6.73786,0,0,0,0.95089,1,13.21478,29.45578,50.72748,0,0,0,0.10818,1.03168,2.364,3.09795,3.58104
429566.198,5095114.867,574,2003,1,1,134228,0,0,0.03402,0.75571,2.60041,4.30093,5.95229,7.45246,0,0,0.17352,1,1.00142,17.27698,38.71073,67.92158,0,0,0.01756,0.22738,1.10929,3.20103,4.01636,4.72518
428369.819,5095111.458,575,0,0,0,426049,0,0,0,0.76081,2.6385,4.51448,5.75045,6.57301,0,0,0,1.98346,35.28124,110.20097,195.11124,244.93314,0,0,0,1.45427,3.77837,5.24263,6.1696,6.65948
428888.9887,5095141.483,576,1934,1,1,238913,0.12431,0.17304,0.30352,1.00727,2.80052,4.90977,6.26049,7.1271,0.14746,0.14753,0.2078,0.9454,8.68481,56.28783,85.77821,114.38013,0.0657,0.06584,0.09742,0.4907,2.26183,3.68276,4.3063,4.75639
428303.0266,5095120.54,577,1981,1,1,754257,0.04993,0.04983,0.191,1.76683,4.118,6.04346,7.13539,8.08614,0.07752,0.07755,0.15151,3.76596,40.11951,121.20387,192.14087,277.93875,0.0385,0.03856,0.0873,1.51385,3.21729,4.55792,5.32373,5.9165
429134.1723,5095127.711,578,0,0,0,6006,0,0,0,0.10829,1.75028,3.74298,5.00982,6.33328,0,0,0,0.98349,5.16189,36.80731,71.89048,107.65932,0,0,0,0.1434,1.84422,3.34622,4.10496,4.62205
430236.965,5095151.455,579,0,0,0,128870,0,0,0,0,0,0,0,0.01537,0,0,0,0,0,0,0,-0.0038,0,0,0,0,0,0,0,0.02387
429194.7019,5095128.746,580,0,0,0,108606,0.14768,0.14545,0.28939,1.07323,2.7926,4.67599,5.97279,7.48904,0.41946,0.41964,0.40472,0.95254,4.20108,35.12365,70.07878,99.86616,0.06461,0.08453,0.12837,0.48082,2.06212,3.75495,4.61189,5.07231
428883.0626,5095125.813,581,0,0,0,111572,0.12431,0.17304,0.30352,1.00727,2.80052,4.90977,6.26049,7.1271,0.14746,0.14753,0.2078,0.9454,8.68481,56.28783,85.77821,114.38013,0.0657,0.06584,0.09742,0.4907,2.26183,3.68276,4.3063,4.75639
430273.7209,5095147.205,582,0,0,0,128870,0,0,0,0,0,0,0,0.07976,0,0,0,0,0,0,0,-0.04041,0,0,0,0,0,0,0,0.03851
428300.2937,5095105.552,583,1966,2,2,755054,0,0,0.07407,1.45899,3.76975,5.6202,6.65469,7.60573,0,0,0.0685,2.29737,36.22153,111.64125,179.38095,261.45813,0,0,0.03733,1.32781,3.16484,4.5162,5.24915,5.86686
428442.7357,5095087.838,584,0,0,0,84463,0,0,0.05737,1.42847,3.50708,6.03353,7.52739,8.41941,0,0,0.35267,1.84186,17.08587,75.92969,118.05185,193.2798,0,0,0.06563,1.19973,2.96321,4.15611,4.90024,5.52721
428536.9384,5095065.924,585,0,0,0,21064,0,0,0.20287,1.84675,3.96265,6.38869,7.87938,8.74704,0,0,1,1.74314,20.90906,79.57941,126.45438,185.76466,0,0,0.15949,0.99253,2.87632,4.3229,5.03868,5.5486
428875.3051,5095105.229,586,1990,2,2,415662,0.06616,0.1067,0.2853,0.88783,2.52264,4.57411,5.9164,6.75847,0.14291,0.143,0.19565,0.72793,5.97073,46.62514,68.9823,96.34261,0.04921,0.04935,0.10075,0.41822,2.01033,3.5309,4.23081,4.69749
430296.8357,5095134.451,587,0,0,0,146168,0,0,0,0,0,0,0,0.01427,0,0,0,0,0,0,0,-0.04427,0,0,0,0,0,0,0,0.0229
428326.7341,5095088.342,588,1978,1,1,331450,0,0,0,1.04794,3.14409,4.87547,5.90553,6.80547,0,0,0,1.94448,32.35851,105.56323,169.05324,243.09596,0,0,0,1.3263,3.39324,4.76748,5.5922,6.14249
428297.5606,5095090.564,589,1969,2,2,795288,0,0,0.07407,1.45899,3.76975,5.6202,6.65469,7.60573,0,0,0.0685,2.29737,36.22153,111.64125,179.38095,261.45813,0,0,0.03733,1.32781,3.16484,4.5162,5.24915,5.86686
428349.3655,5095084.215,590,1980,2,2,448875,0,0,0,1.04794,3.14409,4.87547,5.90553,6.80547,0,0,0,1.94448,32.35851,105.56323,169.05324,243.09596,0,0,0,1.3263,3.39324,4.76748,5.5922,6.14249
429445.4152,5095121.011,591,1988,2,2,202038,0,0,0,0.05825,1.61064,3.25278,4.8784,6.35285,0,0,0,0.25263,1,15.32708,35.16675,59.40993,0,0,0,0.03155,0.9746,2.6164,3.39124,3.91577
428371.847,5095080.116,592,1978,2,2,287256,0,0,0,0.7158,2.57834,4.5064,5.72579,6.57711,0,0,0,1.37885,33.75367,103.73309,186.85904,232.39882,0,0,0,1.39544,3.72948,5.06027,5.93478,6.42508
429801.3879,5095049.634,593,1920,3,1,114511,0,0,0.05822,1.2566,3.08107,4.83979,6.57204,8.14736,0,0,0.3898,1,1,7.05629,15.2779,23.98547,0,0,0.06872,0.28038,0.75606,1.68966,2.24593,2.68896
428394.4784,5095075.989,594,2004,2,2,623641,0,0,0,0.7158,2.57834,4.5064,5.72579,6.57711,0,0,0,1.37885,33.75367,103.73309,186.85904,232.39882,0,0,0,1.39544,3.72948,5.06027,5.93478,6.42508
429330.0762,5095105.396,595,0,0,0,6919,0.19308,0.19452,0.38105,1.21283,2.99873,4.85774,6.20867,7.77564,0.56505,0.56484,0.7266,1.00931,3.30008,25.30704,41.40784,67.57169,0.12447,0.16421,0.25375,0.50695,1.32108,2.79903,3.29971,3.79167
429390.4472,5095105.94,596,1971,1,1,192861,0,0,0,0.08993,1.54386,3.19276,4.79306,6.26704,0,0,0,0.02451,1,18.0688,42.74994,71.10832,0,0,0,0.02504,0.94322,2.66131,3.46138,4.08685
428294.8277,5095075.577,597,1956,2,2,764027,0,0,0.07407,1.45899,3.76975,5.6202,6.65469,7.60573,0,0,0.0685,2.29737,36.22153,111.64125,179.38095,261.45813,0,0,0.03733,1.32781,3.16484,4.5162,5.24915,5.86686
430023.2931,5094876.287,598,2004,2,2,27392,0,0,0,0,0,0,0,0.14051,0,0,0,0,0,0,0,-0.03181,0,0,0,0,0,0,0,0.12439
429123.249,5095087.578,599,0,0,0,6006,0,0,0,0.07518,1.71627,3.69169,5.00087,6.34918,0,0,0,0.87256,4.08157,33.56897,66.33301,99.46955,0,0,0,0.07997,1.77498,3.30243,4.08635,4.60327
428429.1,5095069.676,600,0,0,0,137519,0,0,0.04978,1.67535,3.77543,6.30094,7.80916,8.69321,0,0,0.48586,1.92897,21.55071,82.44096,139.23875,201.87796,0,0,0.049,1.27082,2.8467,3.98709,4.75491,5.3398
429130.1807,5095087.522,601,0,0,0,12555,0,0,0,0.07518,1.71627,3.69169,5.00087,6.34918,0,0,0,0.87256,4.08157,33.56897,66.33301,99.46955,0,0,0,0.07997,1.77498,3.30243,4.08635,4.60327
429172.9838,5095087.786,602,0,0,0,223869,0,0,0.00831,0.27444,1.94958,3.86543,5.17312,6.63296,0,0,0.07179,0.50239,4.11678,34.14745,69.98955,98.80238,0,0,0.00775,0.14732,1.88735,3.55345,4.39515,4.91991
428871.228,5095080.789,603,0,0,0,208224,0.06616,0.1067,0.2853,0.88783,2.52264,4.57411,5.9164,6.75847,0.14291,0.143,0.19565,0.72793,5.97073,46.62514,68.9823,96.34261,0.04921,0.04935,0.10075,0.41822,2.01033,3.5309,4.23081,4.69749
429441.2734,5095090.21,604,1969,1,1,251462,0,0,0,0.07439,1.70688,3.34017,4.982,6.43156,0,0,0,0.22954,1,15.42309,35.21997,59.86497,0,0,0,0.02924,0.98376,2.62619,3.41028,3.95982
430309.4225,5095109.159,605,0,0,0,146168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428291.1383,5095055.343,606,1979,2,2,1074293,0.10019,0.10032,0.28475,1.98543,4.5134,6.50576,7.58307,8.55864,0.16738,0.16739,0.2528,2.45853,35.73333,111.59162,169.35568,234.88931,0.07399,0.07404,0.14271,1.25685,2.97571,4.27925,4.90488,5.43925
429328.8339,5095078.776,607,2003,1,1,116138,0.19308,0.19452,0.38105,1.21283,2.99873,4.85774,6.20867,7.77564,0.56505,0.56484,0.7266,1.00931,3.30008,25.30704,41.40784,67.57169,0.12447,0.16421,0.25375,0.50695,1.32108,2.79903,3.29971,3.79167
428328.2153,5095054.003,608,1956,2,2,257154,0,0,0,0.90803,2.90649,4.67251,5.7131,6.64585,0,0,0,2.02579,35.68039,108.25768,171.7108,242.07642,0,0,0,1.49722,3.65093,4.94174,5.65838,6.1918
428349.4804,5095042.382,609,1934,1,1,195078,0,0,0,0.90803,2.90649,4.67251,5.7131,6.64585,0,0,0,2.02579,35.68039,108.25768,171.7108,242.07642,0,0,0,1.49722,3.65093,4.94174,5.65838,6.1918
430216.3842,5095087.961,610,0,0,0,81041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428364.468,5095039.649,611,2010,2,2,324847,0,0,0,1.01681,3.16274,5.30423,6.6645,7.58114,0,0,0,2.79067,40.99949,110.0362,182.21404,245.71516,0,0,0,1.69577,3.7061,4.73123,5.43012,5.91468
428867.7256,5095063.431,612,1991,2,2,309678,0.43953,0.5119,0.88967,2.14271,4.15897,6.37617,7.83534,8.7603,0.37796,0.3781,0.70097,3.90578,18.27868,82.62103,111.21619,135.25409,0.21881,0.21914,0.37023,1.09265,2.56597,4.02895,4.59298,4.97797
428379.4559,5095036.916,613,1981,2,2,344022,0,0,0,1.01681,3.16274,5.30423,6.6645,7.58114,0,0,0,2.79067,40.99949,110.0362,182.21404,245.71516,0,0,0,1.69577,3.7061,4.73123,5.43012,5.91468
428933.3504,5095051.577,614,1912,1,1,376272,0,0,0,0.03258,1.262,3.16073,4.39141,5.14864,0,0,0,0.00746,2.81724,24.671,57.00107,84.76794,0,0,0,0.02254,1.62319,3.00699,3.94996,4.33317
428287.7221,5095036.608,615,1953,1,1,744007,0.09761,0.09528,0.26786,1.9937,4.47351,6.46139,7.51129,8.46702,0.1102,0.11035,0.17418,2.74236,38.87236,116.1712,178.52197,244.57683,0.04846,0.04875,0.1137,1.37678,3.08028,4.31322,4.91135,5.40193
428325.4825,5095039.015,616,0,0,0,176439,0,0,0,1.10721,3.27156,5.12118,6.10225,7.04414,0,0,0,2.7921,42.03405,122.9658,186.3653,259.41214,0,0,0,1.62993,3.67041,4.9609,5.58548,6.077
430239.1009,5095086.584,617,0,0,0,89949,0,0,0,0,0,0,0,0.01459,0,0,0,0,0,0,0,-0.04058,0,0,0,0,0,0,0,0.0232
428973.6953,5095051.617,618,1984,2,2,344926,0,0,0,0,0.83129,2.89101,4.07451,4.85018,0,0,0,0,1.98608,23.1282,51.76681,75.4107,0,0,0,0,1.43593,2.92523,3.76701,4.22473
428394.5935,5095034.156,619,1988,2,2,376485,0,0,0,1.01681,3.16274,5.30423,6.6645,7.58114,0,0,0,2.79067,40.99949,110.0362,182.21404,245.71516,0,0,0,1.69577,3.7061,4.73123,5.43012,5.91468
428996.6656,5095051.431,620,1945,1,1,185556,0,0,0,0,0.83129,2.89101,4.07451,4.85018,0,0,0,0,1.98608,23.1282,51.76681,75.4107,0,0,0,0,1.43593,2.92523,3.76701,4.22473
429011.9792,5095051.306,621,1930,1,1,184762,0,0,0,0,0.97875,3.15367,4.35269,5.26701,0,0,0,0,2.05813,24.63507,53.0535,76.09706,0,0,0,0,1.44729,3.01701,3.83411,4.30051
429050.2553,5095051.414,622,0,0,0,261286,0,0,0,0,1.25871,3.40931,4.6425,5.72552,0,0,0,0,2.61817,26.20471,54.35401,79.0896,0,0,0,0,1.4801,2.95955,3.72472,4.20896
430255.9167,5095082.865,623,0,0,0,89949,0,0,0,0,0,0,0,0.01459,0,0,0,0,0,0,0,-0.04058,0,0,0,0,0,0,0,0.0232
429113.1531,5095050.486,624,0,0,0,5052,0,0,0,0.10683,1.75522,3.69721,5.02236,6.445,0,0,0,0.4493,3.34386,31.80498,63.24123,94.54243,0,0,0,0.07569,1.72699,3.34496,4.11998,4.62841
429120.0848,5095050.43,625,1994,0,1,57873,0,0,0,0.10683,1.75522,3.69721,5.02236,6.445,0,0,0,0.4493,3.34386,31.80498,63.24123,94.54243,0,0,0,0.07569,1.72699,3.34496,4.11998,4.62841
428430.5815,5095035.337,626,1932,1,1,177743,0,0,0.05827,1.84185,3.94973,6.40796,7.9254,8.79949,0,0,0.60487,2.70966,32.12555,96.0081,168.86194,224.80089,0,0,0.06522,1.43653,2.96766,4.07806,4.83601,5.37576
429141.0247,5095049.477,627,1973,3,1,302200,0,0,0,0.10683,1.75522,3.69721,5.02236,6.445,0,0,0,0.4493,3.34386,31.80498,63.24123,94.54243,0,0,0,0.07569,1.72699,3.34496,4.11998,4.62841
428865.3195,5095055.842,628,0,0,0,34774,0.43953,0.5119,0.88967,2.14271,4.15897,6.37617,7.83534,8.7603,0.37796,0.3781,0.70097,3.90578,18.27868,82.62103,111.21619,135.25409,0.21881,0.21914,0.37023,1.09265,2.56597,4.02895,4.59298,4.97797
429165.1146,5095050.065,629,1973,3,1,478518,0,0,0.04147,0.44069,2.1561,4.04799,5.37238,6.88102,0,0,0.1569,0.94391,3.76599,32.38543,68.43848,96.6955,0,0,0.0321,0.26769,1.86108,3.61004,4.45181,4.97707
429184.7175,5095050.122,630,0,0,0,7035,0.15732,0.1563,0.37264,1.12512,2.9086,4.78406,6.10918,7.65076,0.45478,0.45491,0.70641,1.12594,3.28118,24.53058,55.26739,81.29266,0.11853,0.13414,0.24162,0.65503,1.67588,3.39533,4.26108,4.71999
428862.6865,5095044.859,631,1993,1,1,387352,0.43953,0.5119,0.88967,2.14271,4.15897,6.37617,7.83534,8.7603,0.37796,0.3781,0.70097,3.90578,18.27868,82.62103,111.21619,135.25409,0.21881,0.21914,0.37023,1.09265,2.56597,4.02895,4.59298,4.97797
428525.7265,5094998.348,632,0,0,0,737182,0,0,0.11771,1.8833,3.99965,6.341,7.82433,8.67471,0,0,1,1.99379,28.44601,95.32729,145.80879,216.76073,0,0,0.16295,1.25639,3.02314,4.33341,5.04119,5.60901
429288.1716,5095041.611,633,1937,1,1,186963,0.24341,0.25358,0.49805,1.47026,3.22364,5.09905,6.43317,8.02527,0.73981,0.7396,0.88263,1.52336,5.44233,17.73907,23.70768,39.17593,0.22599,0.30623,0.48068,0.86172,1.67076,2.57042,2.89463,3.18525
430309.9498,5095087.833,634,0,0,0,146168,0,0,0,0,0,0,0,0.01403,0,0,0,0,0,0,0,-0.07298,0,0,0,0,0,0,0,0.0227
428451.6966,5095023.743,635,2000,1,1,34271,0,0,0.05827,1.84185,3.94973,6.40796,7.9254,8.79949,0,0,0.60487,2.70966,32.12555,96.0081,168.86194,224.80089,0,0,0.06522,1.43653,2.96766,4.07806,4.83601,5.37576
428313.8892,5095017.9,636,1966,1,1,322372,0,0,0,1.10721,3.27156,5.12118,6.10225,7.04414,0,0,0,2.7921,42.03405,122.9658,186.3653,259.41214,0,0,0,1.62993,3.67041,4.9609,5.58548,6.077
429372.1073,5095041.891,637,1989,1,1,66846,0,0,0.01703,0.22732,1.75001,3.44274,5.00104,6.5191,0,0,0.08725,0.43261,0.97985,19.57324,40.186,67.13174,0,0,0.01764,0.112,0.92139,2.60533,3.23655,3.83723
428284.0327,5095016.375,638,1949,2,2,935082,0.09761,0.09528,0.26786,1.9937,4.47351,6.46139,7.51129,8.46702,0.1102,0.11035,0.17418,2.74236,38.87236,116.1712,178.52197,244.57683,0.04846,0.04875,0.1137,1.37678,3.08028,4.31322,4.91135,5.40193
428336.5206,5095013.773,639,1947,1,1,393834,0,0,0,0.94857,3.0726,4.99922,6.07431,7.02523,0,0,0,2.79644,42.69357,115.93404,182.69202,252.81119,0,0,0,1.76143,3.76705,4.94414,5.576,6.07536
429534.9427,5095016.294,640,1910,1,1,238498,0,0,0,0.48951,2.36356,4.04641,5.6877,7.17934,0,0,0,1,1,15.29987,37.4402,63.01419,0,0,0,0.2,0.89603,2.64349,3.44317,4.06802
428427.8486,5095020.349,641,2004,2,2,430740,0,0,0.01629,1.45946,3.62761,5.96931,7.48695,8.37052,0,0,0.13697,2.77388,35.92767,103.23869,178.16731,233.45207,0,0,0.01467,1.53725,3.32291,4.32396,5.08266,5.58247
428359.0022,5095009.674,642,1987,1,1,263941,0,0,0,0.94857,3.0726,4.99922,6.07431,7.02523,0,0,0,2.79644,42.69357,115.93404,182.69202,252.81119,0,0,0,1.76143,3.76705,4.94414,5.576,6.07536
428373.99,5095006.94,643,1984,1,1,344059,0,0,0,1.01681,3.16274,5.30423,6.6645,7.58114,0,0,0,2.79067,40.99949,110.0362,182.21404,245.71516,0,0,0,1.69577,3.7061,4.73123,5.43012,5.91468
428859.2945,5095029.59,644,2001,2,2,318046,0.2433,0.27847,0.56352,1.57108,3.54489,5.67189,7.09513,7.98807,0.25779,0.25781,0.42239,1.89254,13.96447,58.41587,84.91438,116.07186,0.12963,0.12967,0.22084,0.74809,2.00874,3.47695,4.11948,4.49995
428389.1276,5095004.18,645,1994,1,1,353514,0,0,0,1.44822,3.8993,6.07432,7.39746,8.31461,0,0,0,4.18848,46.2504,115.29697,183.3365,246.81754,0,0,0,1.74836,3.54137,4.50028,5.14926,5.58304
430311.9755,5095069.52,646,0,0,0,146168,0,0,0,0,0,0,0,0.01382,0,0,0,0,0,0,0,-0.11536,0,0,0,0,0,0,0,0.02252
427997.7026,5094742.617,647,0,0,0,0,3.26671,3.26677,3.89184,6.60866,9.18386,11.45001,12.84991,13.7949,6.5245,6.52417,6.83035,26.02114,79.74187,143.91699,215.31454,273.54019,1.8818,1.88172,1.88048,2.8598,4.15868,5.24935,5.78358,6.23224
428425.1157,5095005.361,648,1997,2,2,365755,0,0,0.00804,1.70821,4.05905,6.33241,7.8004,8.675,0,0,0.05852,4.11288,44.32549,111.6681,180.84184,242.51936,0,0,0.00669,1.64872,3.37615,4.30791,5.04199,5.46666
428838.6411,5095002.197,649,1930,1,1,310260,0.2636,0.2931,0.56114,1.48636,3.43434,5.50963,6.89174,7.76642,0.29298,0.2931,0.3344,1.13203,6.07033,42.5524,60.01596,91.64999,0.1355,0.14377,0.17952,0.59523,1.87287,3.15875,3.80018,4.14426
428861.7189,5095016.537,650,1929,1,1,251554,0.2433,0.27847,0.56352,1.57108,3.54489,5.67189,7.09513,7.98807,0.25779,0.25781,0.42239,1.89254,13.96447,58.41587,84.91438,116.07186,0.12963,0.12967,0.22084,0.74809,2.00874,3.47695,4.11948,4.49995
430236.3762,5095055.196,651,0,0,0,146168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428280.07,5094994.643,652,1987,1,1,808639,0.04073,0.03981,0.10214,1.79093,4.10139,6.03992,7.03529,7.99223,0.05642,0.0565,0.05053,4.27565,45.85764,126.64871,190.40138,256.74915,0.02753,0.02769,0.0361,1.70044,3.43143,4.65783,5.23199,5.65656
428446.2306,5094993.768,653,2004,2,2,349286,0,0,0.04066,1.84919,4.00747,6.39131,7.90826,8.76697,0,0,0.34271,3.36178,39.26807,106.64607,173.73509,236.57384,0,0,0.03656,1.57716,3.24572,4.28337,5.01758,5.47499
428913.6202,5095012.977,654,1929,1,1,182191,0,0,0,0,1.2725,3.12969,4.33686,5.07867,0,0,0,0,3.78985,24.9312,57.26047,87.47659,0,0,0,0,1.63873,3.00717,3.9081,4.27503
428933.1179,5095014.162,655,0,0,0,15632,0,0,0,0,1.2725,3.12969,4.33686,5.07867,0,0,0,0,3.78985,24.9312,57.26047,87.47659,0,0,0,0,1.63873,3.00717,3.9081,4.27503
428944.0789,5095003.714,656,1932,2,2,174943,0,0,0,0,1.06671,2.93254,4.1145,4.87258,0,0,0,0,3.17295,26.25034,59.30251,87.6432,0,0,0,0,1.7731,3.14103,3.99046,4.39145
428959.328,5095005.418,657,1920,1,1,166394,0,0,0,0,1.06671,2.93254,4.1145,4.87258,0,0,0,0,3.17295,26.25034,59.30251,87.6432,0,0,0,0,1.7731,3.14103,3.99046,4.39145
428974.5624,5095005.295,658,1920,1,1,186855,0,0,0,0,0.97393,3.015,4.1986,5.04779,0,0,0,0,3.06506,25.33751,56.45781,81.38214,0,0,0,0,1.71593,3.14239,4.0504,4.37467
428989.7967,5095005.172,659,1994,2,2,310050,0,0,0,0,0.97393,3.015,4.1986,5.04779,0,0,0,0,3.06506,25.33751,56.45781,81.38214,0,0,0,0,1.71593,3.14239,4.0504,4.37467
429005.031,5095005.048,660,1945,1,1,163798,0,0,0,0,0.97393,3.015,4.1986,5.04779,0,0,0,0,3.06506,25.33751,56.45781,81.38214,0,0,0,0,1.71593,3.14239,4.0504,4.37467
429021.7889,5095004.912,661,1960,1,1,181304,0,0,0,0,1.16879,3.30421,4.54441,5.60806,0,0,0,0,2.91962,23.54722,52.41813,76.11277,0,0,0,0,1.56145,2.92687,3.84464,4.15942
429040.0702,5095004.764,662,1928,1,1,144510,0,0,0,0,1.16879,3.30421,4.54441,5.60806,0,0,0,0,2.91962,23.54722,52.41813,76.11277,0,0,0,0,1.56145,2.92687,3.84464,4.15942
430313.9402,5095051.247,663,0,0,0,146168,0,0,0,0,0,0,0,0.01382,0,0,0,0,0,0,0,-0.11536,0,0,0,0,0,0,0,0.02252
429058.855,5095005.964,664,1946,2,2,251173,0,0,0,0,1.44947,3.50861,4.81655,6.06592,0,0,0,0,2.02818,24.38929,52.52048,76.37414,0,0,0,0,1.45677,2.83,3.68887,4.07249
428422.3827,5094990.373,665,2005,2,2,383745,0,0,0.00804,1.70821,4.05905,6.33241,7.8004,8.675,0,0,0.05852,4.11288,44.32549,111.6681,180.84184,242.51936,0,0,0.00669,1.64872,3.37615,4.30791,5.04199,5.46666
429095.9417,5094987.251,666,0,0,0,10209,0,0,0,0.01681,1.66758,3.58321,4.95028,6.33542,0,0,0,0.13977,2.94108,29.17477,61.23791,90.0034,0,0,0,0.0175,1.53367,3.03555,3.83491,4.26885
429107.5079,5095004.221,667,0,0,0,46348,0,0,0,0.01681,1.66758,3.58321,4.95028,6.33542,0,0,0,0.13977,2.94108,29.17477,61.23791,90.0034,0,0,0,0.0175,1.53367,3.03555,3.83491,4.26885
429138.5665,5095003.485,668,1994,3,1,275831,0.04939,0.04878,0.10509,0.41508,2.20631,4.03935,5.42218,6.94715,0.13372,0.13383,0.12485,0.86128,4.21016,34.8373,71.30902,101.7801,0.02635,0.03911,0.06234,0.24144,1.86463,3.63379,4.43353,4.90006
429172.6517,5095003.694,669,1996,0,1,17750,0.1837,0.18402,0.34529,1.0213,2.89035,4.72366,6.09183,7.65954,0.53447,0.53438,0.54193,1.10652,3.95668,34.3799,76.98415,110.22084,0.15972,0.19474,0.25458,0.69839,1.87746,3.73732,4.70238,5.18659
428315.3703,5094983.56,670,1947,1,1,393841,0,0,0,1.23132,3.45301,5.38552,6.36693,7.35848,0,0,0,4.62929,50.93074,133.36081,199.37068,267.69025,0,0,0,1.98755,3.85698,5.02807,5.61095,6.02764
429173.7288,5094978.064,671,0,0,0,20677,0.1837,0.18402,0.34529,1.0213,2.89035,4.72366,6.09183,7.65954,0.53447,0.53438,0.54193,1.10652,3.95668,34.3799,76.98415,110.22084,0.15972,0.19474,0.25458,0.69839,1.87746,3.73732,4.70238,5.18659
428277.3369,5094979.655,672,1936,2,2,688918,0.04073,0.03981,0.10214,1.79093,4.10139,6.03992,7.03529,7.99223,0.05642,0.0565,0.05053,4.27565,45.85764,126.64871,190.40138,256.74915,0.02753,0.02769,0.0361,1.70044,3.43143,4.65783,5.23199,5.65656
429314.5414,5094995.33,673,1977,1,1,216112,0,0,0,0.15717,1.77412,3.44843,5.0655,6.55702,0,0,0,0.24252,1.08465,14.00269,29.58702,50.45291,0,0,0,0.08971,0.95902,2.19308,2.74248,3.19226
428344.1293,5094970.573,674,2003,1,1,550299,0,0,0,1.55057,4.02745,6.16167,7.20425,8.24632,0,0,0,6.35079,52.98098,130.07007,191.26665,251.95097,0,0,0,2.06839,3.6968,4.74044,5.32379,5.7147
428932.98,5094997.1,675,0,0,0,15632,0,0,0,0,1.29716,3.11355,4.31246,5.04555,0,0,0,0,4.05196,25.98528,58.08029,90.49191,0,0,0,0,1.7607,3.06608,3.90045,4.30857
430238.6633,5095033.875,676,0,0,0,146168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428909.6052,5094996.151,677,2007,2,2,308621,0,0,0,0,1.29716,3.11355,4.31246,5.04555,0,0,0,0,4.05196,25.98528,58.08029,90.49191,0,0,0,0,1.7607,3.06608,3.90045,4.30857
428375.6204,5094972.571,678,2010,2,2,387933,0,0,0,1.74214,4.31797,6.49324,7.7344,8.6677,0,0,0,5.59524,49.70395,120.15499,185.48811,245.04877,0,0,0,1.79971,3.45747,4.44134,5.08283,5.45759
430315.9047,5095032.974,679,0,0,0,146168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428579.2098,5094977.3,680,0,0,0,18766,0.2153,0.29721,0.7985,2.50774,4.59827,6.86532,8.32267,9.18966,0.21785,0.51604,1,2,22.9112,85.83586,143.46584,183.95219,0.06471,0.14715,0.32934,0.98297,2.84328,4.41241,5.49519,5.90193
428312.6373,5094968.572,681,1970,1,1,341941,0,0,0,1.42505,3.70725,5.69761,6.68882,7.73932,0,0,0,7.31197,59.18914,140.87543,207.25819,270.20605,0,0,0,2.277,3.94851,5.02709,5.58466,5.97628
428274.6041,5094964.667,682,2003,2,2,1103003,0,0,0,1.63393,3.85696,5.75627,6.73887,7.72251,0,0,0,6.86643,55.64838,139.70174,205.42122,270.62363,0,0,0,2.07751,3.80597,4.95283,5.51861,5.90169
